datahora,Q
1956-02-16 07:00:00,428.00
1956-02-17 07:00:00,407.60
1956-02-18 07:00:00,376.50
1956-02-19 07:00:00,339.80
1956-02-20 07:00:00,314.60
1956-02-21 07:00:00,299.10
1956-02-22 07:00:00,286.40
1956-02-23 07:00:00,286.40
1956-02-24 07:00:00,264.00
1956-02-25 07:00:00,257.80
1956-02-26 07:00:00,257.80
1956-02-27 07:00:00,248.50
1956-02-28 07:00:00,248.50
1956-02-29 07:00:00,248.50
1956-03-01 07:00:00,251.60
1956-03-02 07:00:00,267.20
1956-03-03 07:00:00,273.60
1956-03-04 07:00:00,280.00
1956-03-05 07:00:00,273.60
1956-03-06 07:00:00,257.80
1956-03-07 07:00:00,242.30
1956-03-08 07:00:00,226.80
1956-03-09 07:00:00,214.40
1956-03-10 07:00:00,202.00
1956-03-11 07:00:00,189.60
1956-03-12 07:00:00,180.30
1956-03-13 07:00:00,174.10
1956-03-14 07:00:00,171.00
1956-03-15 07:00:00,177.20
1956-03-16 07:00:00,183.40
1956-03-17 07:00:00,183.40
1956-03-18 07:00:00,186.50
1956-03-19 07:00:00,192.70
1956-03-20 07:00:00,189.60
1956-03-21 07:00:00,180.30
1956-03-22 07:00:00,168.10
1956-03-23 07:00:00,168.10
1956-03-24 07:00:00,168.10
1956-03-25 07:00:00,162.30
1956-03-26 07:00:00,153.60
1956-03-27 07:00:00,150.70
1956-03-28 07:00:00,153.60
1956-03-29 07:00:00,245.40
1956-03-30 07:00:00,264.00
1956-03-31 07:00:00,245.40
1956-04-01 07:00:00,286.40
1956-04-02 07:00:00,346.20
1956-04-03 07:00:00,320.80
1956-04-04 07:00:00,305.30
1956-04-05 07:00:00,314.60
1956-04-06 07:00:00,339.80
1956-04-07 07:00:00,380.00
1956-04-08 07:00:00,407.60
1956-04-09 07:00:00,373.00
1956-04-10 07:00:00,359.00
1956-04-11 07:00:00,506.60
1956-04-12 07:00:00,503.20
1956-04-13 07:00:00,473.20
1956-04-14 07:00:00,463.30
1956-04-15 07:00:00,450.40
1956-04-16 07:00:00,411.00
1956-04-17 07:00:00,362.50
1956-04-18 07:00:00,314.60
1956-04-19 07:00:00,273.60
1956-04-20 07:00:00,248.50
1956-04-21 07:00:00,229.90
1956-04-22 07:00:00,217.50
1956-04-23 07:00:00,208.20
1956-04-24 07:00:00,202.00
1956-04-25 07:00:00,198.90
1956-04-26 07:00:00,192.70
1956-04-27 07:00:00,189.60
1956-04-28 07:00:00,380.00
1956-04-29 07:00:00,547.40
1956-04-30 07:00:00,647.40
1956-05-01 07:00:00,726.00
1956-05-02 07:00:00,824.00
1956-05-03 07:00:00,852.70
1956-05-04 07:00:00,848.60
1956-05-05 07:00:00,1022.00
1956-05-06 07:00:00,1174.00
1956-05-07 07:00:00,1202.00
1956-05-08 07:00:00,1210.00
1956-05-09 07:00:00,1234.00
1956-05-10 07:00:00,1234.00
1956-05-11 07:00:00,1206.00
1956-05-12 07:00:00,1160.00
1956-05-13 07:00:00,1106.50
1956-05-14 07:00:00,1057.00
1956-05-15 07:00:00,1010.00
1956-05-16 07:00:00,977.40
1956-05-17 07:00:00,943.80
1956-05-18 07:00:00,889.60
1956-05-19 07:00:00,828.10
1956-05-20 07:00:00,756.70
1956-05-21 07:00:00,688.00
1956-05-22 07:00:00,640.20
1956-05-23 07:00:00,561.00
1956-05-24 07:00:00,489.70
1956-05-25 07:00:00,437.60
1956-05-26 07:00:00,400.80
1956-05-27 07:00:00,373.00
1956-05-28 07:00:00,355.80
1956-05-29 07:00:00,339.80
1956-05-30 07:00:00,327.00
1956-05-31 07:00:00,323.90
1956-06-01 07:00:00,333.40
1956-06-02 07:00:00,343.00
1956-06-03 07:00:00,349.40
1956-06-04 07:00:00,355.80
1956-06-05 07:00:00,362.50
1956-06-06 07:00:00,359.00
1956-06-07 07:00:00,352.60
1956-06-08 07:00:00,336.60
1956-06-09 07:00:00,317.70
1956-06-10 07:00:00,296.00
1956-06-11 07:00:00,283.20
1956-06-12 07:00:00,270.40
1956-06-13 07:00:00,260.90
1956-06-14 07:00:00,257.80
1956-06-15 07:00:00,292.80
1956-06-16 07:00:00,349.40
1956-06-17 07:00:00,387.00
1956-06-18 07:00:00,421.20
1956-06-19 07:00:00,431.20
1956-06-20 07:00:00,428.00
1956-06-21 07:00:00,417.80
1956-06-22 07:00:00,390.50
1956-06-23 07:00:00,366.00
1956-06-24 07:00:00,349.40
1956-06-25 07:00:00,339.80
1956-06-26 07:00:00,366.00
1956-06-27 07:00:00,414.40
1956-06-28 07:00:00,469.90
1956-06-29 07:00:00,506.60
1956-06-30 07:00:00,547.40
1956-07-01 07:00:00,568.00
1956-07-02 07:00:00,564.50
1956-07-03 07:00:00,530.40
1956-07-04 07:00:00,496.40
1956-07-05 07:00:00,479.80
1956-07-06 07:00:00,466.60
1956-07-07 07:00:00,437.60
1956-07-08 07:00:00,407.60
1956-07-09 07:00:00,380.00
1956-07-10 07:00:00,359.00
1956-07-11 07:00:00,336.60
1956-07-12 07:00:00,314.60
1956-07-13 07:00:00,299.10
1956-07-14 07:00:00,289.60
1956-07-15 07:00:00,292.80
1956-07-16 07:00:00,292.80
1956-07-17 07:00:00,286.40
1956-07-18 07:00:00,283.20
1956-07-19 07:00:00,289.60
1956-07-20 07:00:00,296.00
1956-07-21 07:00:00,286.40
1956-07-22 07:00:00,267.20
1956-07-23 07:00:00,254.70
1956-07-24 07:00:00,242.30
1956-07-25 07:00:00,239.20
1956-07-26 07:00:00,242.30
1956-07-27 07:00:00,239.20
1956-07-28 07:00:00,239.20
1956-07-29 07:00:00,248.50
1956-07-30 07:00:00,254.70
1956-07-31 07:00:00,273.60
1956-08-01 07:00:00,479.80
1956-08-02 07:00:00,647.40
1956-08-03 07:00:00,800.00
1956-08-04 07:00:00,816.00
1956-08-05 07:00:00,824.00
1956-08-06 07:00:00,792.00
1956-08-07 07:00:00,741.20
1956-08-08 07:00:00,699.40
1956-08-09 07:00:00,665.40
1956-08-10 07:00:00,633.00
1956-08-11 07:00:00,603.40
1956-08-12 07:00:00,578.50
1956-08-13 07:00:00,540.60
1956-08-14 07:00:00,486.40
1956-08-15 07:00:00,440.80
1956-08-16 07:00:00,397.40
1956-08-17 07:00:00,359.00
1956-08-18 07:00:00,333.40
1956-08-19 07:00:00,311.50
1956-08-20 07:00:00,317.70
1956-08-21 07:00:00,349.40
1956-08-22 07:00:00,343.00
1956-08-23 07:00:00,352.60
1956-08-24 07:00:00,355.80
1956-08-25 07:00:00,343.00
1956-08-26 07:00:00,314.60
1956-08-27 07:00:00,302.20
1956-08-28 07:00:00,283.20
1956-08-29 07:00:00,264.00
1956-08-30 07:00:00,245.40
1956-08-31 07:00:00,233.00
1956-09-01 07:00:00,220.60
1956-09-02 07:00:00,211.30
1956-09-03 07:00:00,198.90
1956-09-04 07:00:00,189.60
1956-09-05 07:00:00,186.50
1956-09-06 07:00:00,183.40
1956-09-07 07:00:00,205.10
1956-09-08 07:00:00,220.60
1956-09-09 07:00:00,217.50
1956-09-10 07:00:00,229.90
1956-09-11 07:00:00,248.50
1956-09-12 07:00:00,251.60
1956-09-13 07:00:00,236.10
1956-09-14 07:00:00,260.90
1956-09-15 07:00:00,343.00
1956-09-16 07:00:00,428.00
1956-09-17 07:00:00,499.80
1956-09-18 07:00:00,510.00
1956-09-19 07:00:00,506.60
1956-09-20 07:00:00,516.80
1956-09-21 07:00:00,544.00
1956-09-22 07:00:00,513.40
1956-09-23 07:00:00,479.80
1956-09-24 07:00:00,453.60
1956-09-25 07:00:00,473.20
1956-09-26 07:00:00,578.50
1956-09-27 07:00:00,571.50
1956-09-28 07:00:00,533.80
1956-09-29 07:00:00,513.40
1956-09-30 07:00:00,496.40
1956-10-01 07:00:00,469.90
1956-10-02 07:00:00,434.40
1956-10-03 07:00:00,397.40
1956-10-04 07:00:00,366.00
1956-10-05 07:00:00,339.80
1956-10-06 07:00:00,314.60
1956-10-07 07:00:00,286.40
1956-10-08 07:00:00,270.40
1956-10-09 07:00:00,257.80
1956-10-10 07:00:00,254.70
1956-10-11 07:00:00,254.70
1956-10-12 07:00:00,254.70
1956-10-13 07:00:00,254.70
1956-10-14 07:00:00,254.70
1956-10-15 07:00:00,251.60
1956-10-16 07:00:00,251.60
1956-10-17 07:00:00,248.50
1956-10-18 07:00:00,239.20
1956-10-19 07:00:00,229.90
1956-10-20 07:00:00,220.60
1956-10-21 07:00:00,211.30
1956-10-22 07:00:00,217.50
1956-10-23 07:00:00,236.10
1956-10-24 07:00:00,257.80
1956-10-25 07:00:00,264.00
1956-10-26 07:00:00,248.50
1956-10-27 07:00:00,239.20
1956-10-28 07:00:00,251.60
1956-10-29 07:00:00,260.90
1956-10-30 07:00:00,257.80
1956-10-31 07:00:00,260.90
1956-11-01 07:00:00,292.80
1956-11-02 07:00:00,302.20
1956-11-03 07:00:00,280.00
1956-11-04 07:00:00,267.20
1956-11-05 07:00:00,257.80
1956-11-06 07:00:00,245.40
1956-11-07 07:00:00,229.90
1956-11-08 07:00:00,214.40
1956-11-09 07:00:00,202.00
1956-11-10 07:00:00,183.40
1956-11-11 07:00:00,174.10
1956-11-12 07:00:00,159.40
1956-11-13 07:00:00,144.90
1956-11-14 07:00:00,139.20
1956-11-15 07:00:00,136.40
1956-11-16 07:00:00,133.60
1956-11-17 07:00:00,130.80
1956-11-18 07:00:00,128.00
1956-11-19 07:00:00,125.20
1956-11-20 07:00:00,119.60
1956-11-21 07:00:00,116.80
1956-11-22 07:00:00,114.00
1956-11-23 07:00:00,111.43
1956-11-24 07:00:00,108.86
1956-11-25 07:00:00,106.29
1956-11-26 07:00:00,106.29
1956-11-27 07:00:00,103.72
1956-11-28 07:00:00,101.15
1956-11-29 07:00:00,101.15
1956-11-30 07:00:00,98.58
1956-12-01 07:00:00,96.01
1956-12-02 07:00:00,90.87
1956-12-03 07:00:00,86.05
1956-12-04 07:00:00,83.80
1956-12-05 07:00:00,81.55
1956-12-06 07:00:00,86.05
1956-12-07 07:00:00,96.01
1956-12-08 07:00:00,111.43
1956-12-09 07:00:00,114.00
1956-12-10 07:00:00,111.43
1956-12-11 07:00:00,114.00
1956-12-12 07:00:00,119.60
1956-12-13 07:00:00,125.20
1956-12-14 07:00:00,139.20
1956-12-15 07:00:00,153.60
1956-12-16 07:00:00,159.40
1956-12-17 07:00:00,162.30
1956-12-18 07:00:00,171.00
1956-12-19 07:00:00,189.60
1956-12-20 07:00:00,198.90
1956-12-21 07:00:00,192.70
1956-12-22 07:00:00,192.70
1956-12-23 07:00:00,198.90
1956-12-24 07:00:00,202.00
1956-12-25 07:00:00,195.80
1956-12-26 07:00:00,183.40
1956-12-27 07:00:00,171.00
1956-12-28 07:00:00,156.50
1956-12-29 07:00:00,142.00
1956-12-30 07:00:00,133.60
1956-12-31 07:00:00,136.40
1957-01-01 07:00:00,133.60
1957-01-02 07:00:00,128.00
1957-01-03 07:00:00,125.20
1957-01-04 07:00:00,122.40
1957-01-05 07:00:00,122.40
1957-01-06 07:00:00,119.60
1957-01-07 07:00:00,119.60
1957-01-08 07:00:00,119.60
1957-01-09 07:00:00,136.40
1957-01-10 07:00:00,122.40
1957-01-11 07:00:00,108.86
1957-01-12 07:00:00,108.86
1957-01-13 07:00:00,114.00
1957-01-14 07:00:00,122.40
1957-01-15 07:00:00,122.40
1957-01-16 07:00:00,130.80
1957-01-17 07:00:00,147.80
1957-01-18 07:00:00,205.10
1957-01-19 07:00:00,283.20
1957-01-20 07:00:00,317.70
1957-01-21 07:00:00,314.60
1957-01-22 07:00:00,299.10
1957-01-23 07:00:00,305.30
1957-01-24 07:00:00,355.80
1957-01-25 07:00:00,359.00
1957-01-26 07:00:00,380.00
1957-01-27 07:00:00,411.00
1957-01-28 07:00:00,450.40
1957-01-29 07:00:00,476.50
1957-01-30 07:00:00,489.70
1957-01-31 07:00:00,479.80
1957-02-01 07:00:00,503.20
1957-02-02 07:00:00,651.00
1957-02-03 07:00:00,836.30
1957-02-04 07:00:00,897.80
1957-02-05 07:00:00,901.90
1957-02-06 07:00:00,889.60
1957-02-07 07:00:00,877.30
1957-02-08 07:00:00,869.10
1957-02-09 07:00:00,836.30
1957-02-10 07:00:00,792.00
1957-02-11 07:00:00,756.70
1957-02-12 07:00:00,726.00
1957-02-13 07:00:00,695.60
1957-02-14 07:00:00,658.20
1957-02-15 07:00:00,621.90
1957-02-16 07:00:00,592.50
1957-02-17 07:00:00,568.00
1957-02-18 07:00:00,533.80
1957-02-19 07:00:00,493.00
1957-02-20 07:00:00,450.40
1957-02-21 07:00:00,404.20
1957-02-22 07:00:00,373.00
1957-02-23 07:00:00,346.20
1957-02-24 07:00:00,323.90
1957-02-25 07:00:00,299.10
1957-02-26 07:00:00,280.00
1957-02-27 07:00:00,264.00
1957-02-28 07:00:00,264.00
1957-03-01 07:00:00,245.40
1957-03-02 07:00:00,223.70
1957-03-03 07:00:00,205.10
1957-03-04 07:00:00,198.90
1957-03-05 07:00:00,198.90
1957-03-06 07:00:00,208.20
1957-03-07 07:00:00,229.90
1957-03-08 07:00:00,248.50
1957-03-09 07:00:00,254.70
1957-03-10 07:00:00,251.60
1957-03-11 07:00:00,292.80
1957-03-12 07:00:00,320.80
1957-03-13 07:00:00,339.80
1957-03-14 07:00:00,366.00
1957-03-15 07:00:00,373.00
1957-03-16 07:00:00,355.80
1957-03-17 07:00:00,327.00
1957-03-18 07:00:00,299.10
1957-03-19 07:00:00,280.00
1957-03-20 07:00:00,267.20
1957-03-21 07:00:00,270.40
1957-03-22 07:00:00,292.80
1957-03-23 07:00:00,327.00
1957-03-24 07:00:00,352.60
1957-03-25 07:00:00,352.60
1957-03-26 07:00:00,346.20
1957-03-27 07:00:00,333.40
1957-03-28 07:00:00,317.70
1957-03-29 07:00:00,299.10
1957-03-30 07:00:00,283.20
1957-03-31 07:00:00,283.20
1957-04-01 07:00:00,296.00
1957-04-02 07:00:00,308.40
1957-04-03 07:00:00,314.60
1957-04-04 07:00:00,320.80
1957-04-05 07:00:00,352.60
1957-04-06 07:00:00,376.50
1957-04-07 07:00:00,366.00
1957-04-08 07:00:00,336.60
1957-04-09 07:00:00,305.30
1957-04-10 07:00:00,276.80
1957-04-11 07:00:00,248.50
1957-04-12 07:00:00,226.80
1957-04-13 07:00:00,214.40
1957-04-14 07:00:00,198.90
1957-04-15 07:00:00,192.70
1957-04-16 07:00:00,189.60
1957-04-17 07:00:00,186.50
1957-04-18 07:00:00,180.30
1957-04-19 07:00:00,174.10
1957-04-20 07:00:00,174.10
1957-04-21 07:00:00,168.10
1957-04-22 07:00:00,162.30
1957-04-23 07:00:00,153.60
1957-04-24 07:00:00,147.80
1957-04-25 07:00:00,147.80
1957-04-26 07:00:00,183.40
1957-04-27 07:00:00,260.90
1957-04-28 07:00:00,299.10
1957-04-29 07:00:00,311.50
1957-04-30 07:00:00,352.60
1957-05-01 07:00:00,397.40
1957-05-02 07:00:00,397.40
1957-05-03 07:00:00,383.50
1957-05-04 07:00:00,369.50
1957-05-05 07:00:00,349.40
1957-05-06 07:00:00,317.70
1957-05-07 07:00:00,283.20
1957-05-08 07:00:00,254.70
1957-05-09 07:00:00,229.90
1957-05-10 07:00:00,217.50
1957-05-11 07:00:00,208.20
1957-05-12 07:00:00,208.20
1957-05-13 07:00:00,208.20
1957-05-14 07:00:00,211.30
1957-05-15 07:00:00,211.30
1957-05-16 07:00:00,211.30
1957-05-17 07:00:00,214.40
1957-05-18 07:00:00,208.20
1957-05-19 07:00:00,195.80
1957-05-20 07:00:00,183.40
1957-05-21 07:00:00,171.00
1957-05-22 07:00:00,159.40
1957-05-23 07:00:00,147.80
1957-05-24 07:00:00,142.00
1957-05-25 07:00:00,136.40
1957-05-26 07:00:00,130.80
1957-05-27 07:00:00,125.20
1957-05-28 07:00:00,119.60
1957-05-29 07:00:00,119.60
1957-05-30 07:00:00,114.00
1957-05-31 07:00:00,111.43
1957-06-01 07:00:00,111.43
1957-06-02 07:00:00,108.86
1957-06-03 07:00:00,108.86
1957-06-04 07:00:00,111.43
1957-06-05 07:00:00,111.43
1957-06-06 07:00:00,114.00
1957-06-07 07:00:00,130.80
1957-06-08 07:00:00,202.00
1957-06-09 07:00:00,296.00
1957-06-10 07:00:00,333.40
1957-06-11 07:00:00,339.80
1957-06-12 07:00:00,336.60
1957-06-13 07:00:00,327.00
1957-06-14 07:00:00,305.30
1957-06-15 07:00:00,289.60
1957-06-16 07:00:00,286.40
1957-06-17 07:00:00,280.00
1957-06-18 07:00:00,267.20
1957-06-19 07:00:00,251.60
1957-06-20 07:00:00,233.00
1957-06-21 07:00:00,214.40
1957-06-22 07:00:00,198.90
1957-06-23 07:00:00,183.40
1957-06-24 07:00:00,171.00
1957-06-25 07:00:00,162.30
1957-06-26 07:00:00,156.50
1957-06-27 07:00:00,198.90
1957-06-28 07:00:00,411.00
1957-06-29 07:00:00,893.70
1957-06-30 07:00:00,1246.00
1957-07-01 07:00:00,1351.00
1957-07-02 07:00:00,1485.90
1957-07-03 07:00:00,1540.00
1957-07-04 07:00:00,1525.00
1957-07-05 07:00:00,1500.00
1957-07-06 07:00:00,1471.80
1957-07-07 07:00:00,1448.20
1957-07-08 07:00:00,1438.60
1957-07-09 07:00:00,1438.60
1957-07-10 07:00:00,1433.80
1957-07-11 07:00:00,1409.80
1957-07-12 07:00:00,1357.00
1957-07-13 07:00:00,1290.50
1957-07-14 07:00:00,1222.00
1957-07-15 07:00:00,1182.00
1957-07-16 07:00:00,1190.00
1957-07-17 07:00:00,1194.00
1957-07-18 07:00:00,1206.00
1957-07-19 07:00:00,1250.00
1957-07-20 07:00:00,1369.00
1957-07-21 07:00:00,1490.60
1957-07-22 07:00:00,1545.00
1957-07-23 07:00:00,1575.00
1957-07-24 07:00:00,1590.00
1957-07-25 07:00:00,1600.00
1957-07-26 07:00:00,1620.00
1957-07-27 07:00:00,1635.00
1957-07-28 07:00:00,1640.00
1957-07-29 07:00:00,1665.00
1957-07-30 07:00:00,1804.50
1957-07-31 07:00:00,2043.00
1957-08-01 07:00:00,2229.00
1957-08-02 07:00:00,2359.60
1957-08-03 07:00:00,2493.50
1957-08-04 07:00:00,2506.24
1957-08-05 07:00:00,2487.00
1957-08-06 07:00:00,2467.50
1957-08-07 07:00:00,2474.00
1957-08-08 07:00:00,2500.00
1957-08-09 07:00:00,2524.96
1957-08-10 07:00:00,2537.44
1957-08-11 07:00:00,2581.12
1957-08-12 07:00:00,2612.32
1957-08-13 07:00:00,2587.36
1957-08-14 07:00:00,2549.92
1957-08-15 07:00:00,2480.50
1957-08-16 07:00:00,2389.50
1957-08-17 07:00:00,2344.00
1957-08-18 07:00:00,2441.50
1957-08-19 07:00:00,2624.80
1957-08-20 07:00:00,2674.72
1957-08-21 07:00:00,2599.84
1957-08-22 07:00:00,2493.50
1957-08-23 07:00:00,2354.40
1957-08-24 07:00:00,2259.00
1957-08-25 07:00:00,2187.00
1957-08-26 07:00:00,2139.00
1957-08-27 07:00:00,2103.00
1957-08-28 07:00:00,2073.00
1957-08-29 07:00:00,2031.00
1957-08-30 07:00:00,1980.00
1957-08-31 07:00:00,1896.50
1957-09-01 07:00:00,1804.50
1957-09-02 07:00:00,1690.00
1957-09-03 07:00:00,1685.00
1957-09-04 07:00:00,1850.60
1957-09-05 07:00:00,1985.00
1957-09-06 07:00:00,1990.00
1957-09-07 07:00:00,1990.00
1957-09-08 07:00:00,2015.00
1957-09-09 07:00:00,2085.00
1957-09-10 07:00:00,2139.00
1957-09-11 07:00:00,2169.00
1957-09-12 07:00:00,2181.00
1957-09-13 07:00:00,2193.00
1957-09-14 07:00:00,2193.00
1957-09-15 07:00:00,2265.00
1957-09-16 07:00:00,2370.00
1957-09-17 07:00:00,2454.50
1957-09-18 07:00:00,2435.00
1957-09-19 07:00:00,2428.50
1957-09-20 07:00:00,2428.50
1957-09-21 07:00:00,2415.50
1957-09-22 07:00:00,2415.50
1957-09-23 07:00:00,2448.00
1957-09-24 07:00:00,2467.50
1957-09-25 07:00:00,2454.50
1957-09-26 07:00:00,2409.00
1957-09-27 07:00:00,2359.60
1957-09-28 07:00:00,2307.40
1957-09-29 07:00:00,2247.00
1957-09-30 07:00:00,2181.00
1957-10-01 07:00:00,2115.00
1957-10-02 07:00:00,2025.00
1957-10-03 07:00:00,1940.00
1957-10-04 07:00:00,1810.00
1957-10-05 07:00:00,1665.00
1957-10-06 07:00:00,1530.00
1957-10-07 07:00:00,1375.00
1957-10-08 07:00:00,1218.00
1957-10-09 07:00:00,1075.00
1957-10-10 07:00:00,960.60
1957-10-11 07:00:00,856.80
1957-10-12 07:00:00,748.90
1957-10-13 07:00:00,665.40
1957-10-14 07:00:00,607.10
1957-10-15 07:00:00,564.50
1957-10-16 07:00:00,530.40
1957-10-17 07:00:00,503.20
1957-10-18 07:00:00,476.50
1957-10-19 07:00:00,460.00
1957-10-20 07:00:00,456.80
1957-10-21 07:00:00,486.40
1957-10-22 07:00:00,564.50
1957-10-23 07:00:00,661.80
1957-10-24 07:00:00,699.40
1957-10-25 07:00:00,707.00
1957-10-26 07:00:00,722.20
1957-10-27 07:00:00,741.20
1957-10-28 07:00:00,764.50
1957-10-29 07:00:00,792.00
1957-10-30 07:00:00,808.00
1957-10-31 07:00:00,824.00
1957-11-01 07:00:00,828.10
1957-11-02 07:00:00,844.50
1957-11-03 07:00:00,881.40
1957-11-04 07:00:00,901.90
1957-11-05 07:00:00,901.90
1957-11-06 07:00:00,889.60
1957-11-07 07:00:00,873.20
1957-11-08 07:00:00,856.80
1957-11-09 07:00:00,865.00
1957-11-10 07:00:00,906.00
1957-11-11 07:00:00,922.80
1957-11-12 07:00:00,918.60
1957-11-13 07:00:00,901.90
1957-11-14 07:00:00,885.50
1957-11-15 07:00:00,877.30
1957-11-16 07:00:00,865.00
1957-11-17 07:00:00,885.50
1957-11-18 07:00:00,906.00
1957-11-19 07:00:00,869.10
1957-11-20 07:00:00,816.00
1957-11-21 07:00:00,760.60
1957-11-22 07:00:00,703.20
1957-11-23 07:00:00,651.00
1957-11-24 07:00:00,614.50
1957-11-25 07:00:00,571.50
1957-11-26 07:00:00,537.20
1957-11-27 07:00:00,503.20
1957-11-28 07:00:00,473.20
1957-11-29 07:00:00,428.00
1957-11-30 07:00:00,387.00
1957-12-01 07:00:00,380.00
1957-12-02 07:00:00,437.60
1957-12-03 07:00:00,537.20
1957-12-04 07:00:00,592.50
1957-12-05 07:00:00,599.70
1957-12-06 07:00:00,589.00
1957-12-07 07:00:00,561.00
1957-12-08 07:00:00,544.00
1957-12-09 07:00:00,510.00
1957-12-10 07:00:00,469.90
1957-12-11 07:00:00,437.60
1957-12-12 07:00:00,411.00
1957-12-13 07:00:00,394.00
1957-12-14 07:00:00,394.00
1957-12-15 07:00:00,411.00
1957-12-16 07:00:00,411.00
1957-12-17 07:00:00,411.00
1957-12-18 07:00:00,397.40
1957-12-19 07:00:00,380.00
1957-12-20 07:00:00,373.00
1957-12-21 07:00:00,390.50
1957-12-22 07:00:00,387.00
1957-12-23 07:00:00,373.00
1957-12-24 07:00:00,346.20
1957-12-25 07:00:00,330.20
1957-12-26 07:00:00,320.80
1957-12-27 07:00:00,308.40
1957-12-28 07:00:00,296.00
1957-12-29 07:00:00,289.60
1957-12-30 07:00:00,296.00
1957-12-31 07:00:00,308.40
1958-01-01 07:00:00,305.30
1958-01-02 07:00:00,305.30
1958-01-03 07:00:00,296.00
1958-01-04 07:00:00,280.00
1958-01-05 07:00:00,264.00
1958-01-06 07:00:00,245.40
1958-01-07 07:00:00,233.00
1958-01-08 07:00:00,217.50
1958-01-09 07:00:00,205.10
1958-01-10 07:00:00,220.60
1958-01-11 07:00:00,220.60
1958-01-12 07:00:00,214.40
1958-01-13 07:00:00,217.50
1958-01-14 07:00:00,226.80
1958-01-15 07:00:00,229.90
1958-01-16 07:00:00,233.00
1958-01-17 07:00:00,296.00
1958-01-18 07:00:00,305.30
1958-01-19 07:00:00,308.40
1958-01-20 07:00:00,323.90
1958-01-21 07:00:00,333.40
1958-01-22 07:00:00,327.00
1958-01-23 07:00:00,311.50
1958-01-24 07:00:00,296.00
1958-01-25 07:00:00,292.80
1958-01-26 07:00:00,289.60
1958-01-27 07:00:00,280.00
1958-01-28 07:00:00,273.60
1958-01-29 07:00:00,264.00
1958-01-30 07:00:00,257.80
1958-01-31 07:00:00,251.60
1958-02-01 07:00:00,254.70
1958-02-02 07:00:00,251.60
1958-02-03 07:00:00,236.10
1958-02-04 07:00:00,217.50
1958-02-05 07:00:00,195.80
1958-02-06 07:00:00,177.20
1958-02-07 07:00:00,171.00
1958-02-08 07:00:00,180.30
1958-02-09 07:00:00,174.10
1958-02-10 07:00:00,165.20
1958-02-11 07:00:00,165.20
1958-02-12 07:00:00,171.00
1958-02-13 07:00:00,165.20
1958-02-14 07:00:00,153.60
1958-02-15 07:00:00,144.90
1958-02-16 07:00:00,139.20
1958-02-17 07:00:00,128.00
1958-02-18 07:00:00,119.60
1958-02-19 07:00:00,128.00
1958-02-20 07:00:00,156.50
1958-02-21 07:00:00,189.60
1958-02-22 07:00:00,305.30
1958-02-23 07:00:00,323.90
1958-02-24 07:00:00,352.60
1958-02-25 07:00:00,397.40
1958-02-26 07:00:00,463.30
1958-02-27 07:00:00,527.00
1958-02-28 07:00:00,506.60
1958-03-01 07:00:00,493.00
1958-03-02 07:00:00,530.40
1958-03-03 07:00:00,547.40
1958-03-04 07:00:00,544.00
1958-03-05 07:00:00,544.00
1958-03-06 07:00:00,554.20
1958-03-07 07:00:00,513.40
1958-03-08 07:00:00,503.20
1958-03-09 07:00:00,473.20
1958-03-10 07:00:00,440.80
1958-03-11 07:00:00,407.60
1958-03-12 07:00:00,373.00
1958-03-13 07:00:00,343.00
1958-03-14 07:00:00,336.60
1958-03-15 07:00:00,390.50
1958-03-16 07:00:00,428.00
1958-03-17 07:00:00,476.50
1958-03-18 07:00:00,537.20
1958-03-19 07:00:00,640.20
1958-03-20 07:00:00,665.40
1958-03-21 07:00:00,665.40
1958-03-22 07:00:00,640.20
1958-03-23 07:00:00,614.50
1958-03-24 07:00:00,607.10
1958-03-25 07:00:00,603.40
1958-03-26 07:00:00,568.00
1958-03-27 07:00:00,540.60
1958-03-28 07:00:00,520.20
1958-03-29 07:00:00,499.80
1958-03-30 07:00:00,486.40
1958-03-31 07:00:00,476.50
1958-04-01 07:00:00,453.60
1958-04-02 07:00:00,414.40
1958-04-03 07:00:00,376.50
1958-04-04 07:00:00,346.20
1958-04-05 07:00:00,327.00
1958-04-06 07:00:00,305.30
1958-04-07 07:00:00,280.00
1958-04-08 07:00:00,257.80
1958-04-09 07:00:00,248.50
1958-04-10 07:00:00,245.40
1958-04-11 07:00:00,242.30
1958-04-12 07:00:00,242.30
1958-04-13 07:00:00,260.90
1958-04-14 07:00:00,273.60
1958-04-15 07:00:00,264.00
1958-04-16 07:00:00,260.90
1958-04-17 07:00:00,248.50
1958-04-18 07:00:00,239.20
1958-04-19 07:00:00,226.80
1958-04-20 07:00:00,214.40
1958-04-21 07:00:00,202.00
1958-04-22 07:00:00,189.60
1958-04-23 07:00:00,186.50
1958-04-24 07:00:00,177.20
1958-04-25 07:00:00,174.10
1958-04-26 07:00:00,171.00
1958-04-27 07:00:00,168.10
1958-04-28 07:00:00,168.10
1958-04-29 07:00:00,168.10
1958-04-30 07:00:00,162.30
1958-05-01 07:00:00,156.50
1958-05-02 07:00:00,156.50
1958-05-03 07:00:00,156.50
1958-05-04 07:00:00,156.50
1958-05-05 07:00:00,156.50
1958-05-06 07:00:00,159.40
1958-05-07 07:00:00,171.00
1958-05-08 07:00:00,174.10
1958-05-09 07:00:00,171.00
1958-05-10 07:00:00,171.00
1958-05-11 07:00:00,165.20
