datahora,Q
1946-07-17 07:00:00,1043.50
1946-07-18 07:00:00,1052.50
1946-07-19 07:00:00,1052.50
1946-07-20 07:00:00,1052.50
1946-07-21 07:00:00,1039.00
1946-07-22 07:00:00,1014.00
1946-07-23 07:00:00,998.00
1946-07-24 07:00:00,981.60
1946-07-25 07:00:00,964.80
1946-07-26 07:00:00,939.60
1946-07-27 07:00:00,914.40
1946-07-28 07:00:00,893.70
1946-07-29 07:00:00,869.10
1946-07-30 07:00:00,832.20
1946-07-31 07:00:00,788.00
1946-08-01 07:00:00,726.00
1946-08-02 07:00:00,665.40
1946-08-03 07:00:00,607.10
1946-08-04 07:00:00,571.50
1946-08-05 07:00:00,527.00
1946-08-06 07:00:00,486.40
1946-08-07 07:00:00,444.00
1946-08-08 07:00:00,404.20
1946-08-09 07:00:00,369.50
1946-08-10 07:00:00,346.20
1946-08-11 07:00:00,330.20
1946-08-12 07:00:00,314.60
1946-08-13 07:00:00,302.20
1946-08-14 07:00:00,296.00
1946-08-15 07:00:00,289.60
1946-08-16 07:00:00,280.00
1946-08-17 07:00:00,267.20
1946-08-18 07:00:00,254.70
1946-08-19 07:00:00,242.30
1946-08-20 07:00:00,233.00
1946-08-21 07:00:00,220.60
1946-08-22 07:00:00,217.50
1946-08-23 07:00:00,229.90
1946-08-24 07:00:00,251.60
1946-08-25 07:00:00,267.20
1946-08-26 07:00:00,276.80
1946-08-27 07:00:00,305.30
1946-08-28 07:00:00,376.50
1946-08-29 07:00:00,575.00
1946-08-30 07:00:00,688.00
1946-08-31 07:00:00,745.00
1946-09-01 07:00:00,788.00
1946-09-02 07:00:00,792.00
1946-09-03 07:00:00,772.30
1946-09-04 07:00:00,745.00
1946-09-05 07:00:00,722.20
1946-09-06 07:00:00,699.40
1946-09-07 07:00:00,661.80
1946-09-08 07:00:00,614.50
1946-09-09 07:00:00,561.00
1946-09-10 07:00:00,510.00
1946-09-11 07:00:00,453.60
1946-09-12 07:00:00,400.80
1946-09-13 07:00:00,366.00
1946-09-14 07:00:00,336.60
1946-09-15 07:00:00,314.60
1946-09-16 07:00:00,299.10
1946-09-17 07:00:00,280.00
1946-09-18 07:00:00,264.00
1946-09-19 07:00:00,248.50
1946-09-20 07:00:00,239.20
1946-09-21 07:00:00,233.00
1946-09-22 07:00:00,223.70
1946-09-23 07:00:00,233.00
1946-09-24 07:00:00,260.90
1946-09-25 07:00:00,280.00
1946-09-26 07:00:00,286.40
1946-09-27 07:00:00,286.40
1946-09-28 07:00:00,280.00
1946-09-29 07:00:00,267.20
1946-09-30 07:00:00,251.60
1946-10-01 07:00:00,239.20
1946-10-02 07:00:00,223.70
1946-10-03 07:00:00,223.70
1946-10-04 07:00:00,220.60
1946-10-05 07:00:00,214.40
1946-10-06 07:00:00,208.20
1946-10-07 07:00:00,211.30
1946-10-08 07:00:00,283.20
1946-10-09 07:00:00,327.00
1946-10-10 07:00:00,299.10
1946-10-11 07:00:00,276.80
1946-10-12 07:00:00,257.80
1946-10-13 07:00:00,251.60
1946-10-14 07:00:00,239.20
1946-10-15 07:00:00,226.80
1946-10-16 07:00:00,236.10
1946-10-17 07:00:00,387.00
1946-10-18 07:00:00,571.50
1946-10-19 07:00:00,756.70
1946-10-20 07:00:00,1066.00
1946-10-21 07:00:00,1160.00
1946-10-22 07:00:00,1170.00
1946-10-23 07:00:00,1160.00
1946-10-24 07:00:00,1140.00
1946-10-25 07:00:00,1115.50
1946-10-26 07:00:00,1097.50
1946-10-27 07:00:00,1075.00
1946-10-28 07:00:00,1066.00
1946-10-29 07:00:00,1075.00
1946-10-30 07:00:00,1039.00
1946-10-31 07:00:00,985.80
1946-11-01 07:00:00,935.40
1946-11-02 07:00:00,906.00
1946-11-03 07:00:00,860.90
1946-11-04 07:00:00,808.00
1946-11-05 07:00:00,748.90
1946-11-06 07:00:00,661.80
1946-11-07 07:00:00,603.40
1946-11-08 07:00:00,533.80
1946-11-09 07:00:00,496.40
1946-11-10 07:00:00,460.00
1946-11-11 07:00:00,421.20
1946-11-12 07:00:00,387.00
1946-11-13 07:00:00,362.50
1946-11-14 07:00:00,339.80
1946-11-15 07:00:00,320.80
1946-11-16 07:00:00,296.00
1946-11-17 07:00:00,292.80
1946-11-18 07:00:00,311.50
1946-11-19 07:00:00,283.20
1946-11-20 07:00:00,267.20
1946-11-21 07:00:00,299.10
1946-11-22 07:00:00,339.80
1946-11-23 07:00:00,327.00
1946-11-24 07:00:00,327.00
1946-11-25 07:00:00,323.90
1946-11-26 07:00:00,317.70
1946-11-27 07:00:00,308.40
1946-11-28 07:00:00,302.20
1946-11-29 07:00:00,292.80
1946-11-30 07:00:00,280.00
1946-12-01 07:00:00,257.80
1946-12-02 07:00:00,239.20
1946-12-03 07:00:00,220.60
1946-12-04 07:00:00,202.00
1946-12-05 07:00:00,183.40
1946-12-06 07:00:00,174.10
1946-12-07 07:00:00,162.30
1946-12-08 07:00:00,150.70
1946-12-09 07:00:00,144.90
1946-12-10 07:00:00,150.70
1946-12-11 07:00:00,343.00
1946-12-12 07:00:00,621.90
1946-12-13 07:00:00,625.60
1946-12-14 07:00:00,610.80
1946-12-15 07:00:00,614.50
1946-12-16 07:00:00,578.50
1946-12-17 07:00:00,527.00
1946-12-18 07:00:00,466.60
1946-12-19 07:00:00,424.60
1946-12-20 07:00:00,390.50
1946-12-21 07:00:00,387.00
1946-12-22 07:00:00,437.60
1946-12-23 07:00:00,516.80
1946-12-24 07:00:00,603.40
1946-12-25 07:00:00,654.60
1946-12-26 07:00:00,691.80
1946-12-27 07:00:00,695.60
1946-12-28 07:00:00,665.40
1946-12-29 07:00:00,614.50
1946-12-30 07:00:00,571.50
1946-12-31 07:00:00,530.40
1947-01-01 07:00:00,489.70
1947-01-02 07:00:00,456.80
1947-01-03 07:00:00,414.40
1947-01-04 07:00:00,387.00
1947-01-05 07:00:00,362.50
1947-01-06 07:00:00,336.60
1947-01-07 07:00:00,320.80
1947-01-08 07:00:00,302.20
1947-01-09 07:00:00,296.00
1947-01-10 07:00:00,283.20
1947-01-11 07:00:00,280.00
1947-01-12 07:00:00,283.20
1947-01-13 07:00:00,299.10
1947-01-14 07:00:00,320.80
1947-01-15 07:00:00,355.80
1947-01-16 07:00:00,414.40
1947-01-17 07:00:00,431.20
1947-01-18 07:00:00,447.20
1947-01-19 07:00:00,479.80
1947-01-20 07:00:00,503.20
1947-01-21 07:00:00,489.70
1947-01-22 07:00:00,476.50
1947-01-23 07:00:00,460.00
1947-01-24 07:00:00,440.80
1947-01-25 07:00:00,428.00
1947-01-26 07:00:00,407.60
1947-01-27 07:00:00,376.50
1947-01-28 07:00:00,346.20
1947-01-29 07:00:00,323.90
1947-01-30 07:00:00,305.30
1947-01-31 07:00:00,292.80
1947-02-01 07:00:00,286.40
1947-02-02 07:00:00,280.00
1947-02-03 07:00:00,280.00
1947-02-04 07:00:00,286.40
1947-02-05 07:00:00,296.00
1947-02-06 07:00:00,305.30
1947-02-07 07:00:00,296.00
1947-02-08 07:00:00,289.60
1947-02-09 07:00:00,283.20
1947-02-10 07:00:00,273.60
1947-02-11 07:00:00,323.90
1947-02-12 07:00:00,486.40
1947-02-13 07:00:00,603.40
1947-02-14 07:00:00,752.80
1947-02-15 07:00:00,804.00
1947-02-16 07:00:00,816.00
1947-02-17 07:00:00,824.00
1947-02-18 07:00:00,927.00
1947-02-19 07:00:00,981.60
1947-02-20 07:00:00,1039.00
1947-02-21 07:00:00,1070.50
1947-02-22 07:00:00,1088.50
1947-02-23 07:00:00,1088.50
1947-02-24 07:00:00,1079.50
1947-02-25 07:00:00,1088.50
1947-02-26 07:00:00,1174.00
1947-02-27 07:00:00,1198.00
1947-02-28 07:00:00,1198.00
1947-03-01 07:00:00,1198.00
1947-03-02 07:00:00,1186.00
1947-03-03 07:00:00,1165.00
1947-03-04 07:00:00,1135.00
1947-03-05 07:00:00,1079.50
1947-03-06 07:00:00,1018.00
1947-03-07 07:00:00,943.80
1947-03-08 07:00:00,848.60
1947-03-09 07:00:00,772.30
1947-03-10 07:00:00,718.40
1947-03-11 07:00:00,684.20
1947-03-12 07:00:00,654.60
1947-03-13 07:00:00,621.90
1947-03-14 07:00:00,585.50
1947-03-15 07:00:00,557.60
1947-03-16 07:00:00,527.00
1947-03-17 07:00:00,496.40
1947-03-18 07:00:00,469.90
1947-03-19 07:00:00,434.40
1947-03-20 07:00:00,394.00
1947-03-21 07:00:00,349.40
1947-03-22 07:00:00,314.60
1947-03-23 07:00:00,289.60
1947-03-24 07:00:00,273.60
1947-03-25 07:00:00,257.80
1947-03-26 07:00:00,242.30
1947-03-27 07:00:00,233.00
1947-03-28 07:00:00,226.80
1947-03-29 07:00:00,220.60
1947-03-30 07:00:00,214.40
1947-03-31 07:00:00,208.20
1947-04-01 07:00:00,195.80
1947-04-02 07:00:00,189.60
1947-04-03 07:00:00,186.50
1947-04-04 07:00:00,177.20
1947-04-05 07:00:00,177.20
1947-04-06 07:00:00,180.30
1947-04-07 07:00:00,217.50
1947-04-08 07:00:00,236.10
1947-04-09 07:00:00,236.10
1947-04-10 07:00:00,229.90
1947-04-11 07:00:00,229.90
1947-04-12 07:00:00,248.50
1947-04-13 07:00:00,267.20
1947-04-14 07:00:00,270.40
1947-04-15 07:00:00,260.90
1947-04-16 07:00:00,236.10
1947-04-17 07:00:00,217.50
1947-04-18 07:00:00,192.70
1947-04-19 07:00:00,183.40
1947-04-20 07:00:00,171.00
1947-04-21 07:00:00,162.30
1947-04-22 07:00:00,153.60
1947-04-23 07:00:00,156.50
1947-04-24 07:00:00,156.50
1947-04-25 07:00:00,156.50
1947-04-26 07:00:00,150.70
1947-04-27 07:00:00,144.90
1947-04-28 07:00:00,142.00
1947-04-29 07:00:00,139.20
1947-04-30 07:00:00,139.20
1947-05-01 07:00:00,136.40
1947-05-02 07:00:00,136.40
1947-05-03 07:00:00,142.00
1947-05-04 07:00:00,156.50
1947-05-05 07:00:00,153.60
1947-05-06 07:00:00,150.70
1947-05-07 07:00:00,147.80
1947-05-08 07:00:00,147.80
1947-05-09 07:00:00,156.50
1947-05-10 07:00:00,165.20
1947-05-11 07:00:00,174.10
1947-05-12 07:00:00,171.00
1947-05-13 07:00:00,162.30
1947-05-14 07:00:00,150.70
1947-05-15 07:00:00,136.40
1947-05-16 07:00:00,128.00
1947-05-17 07:00:00,122.40
1947-05-18 07:00:00,119.60
1947-05-19 07:00:00,119.60
1947-05-20 07:00:00,122.40
1947-05-21 07:00:00,130.80
1947-05-22 07:00:00,150.70
1947-05-23 07:00:00,177.20
1947-05-24 07:00:00,226.80
1947-05-25 07:00:00,239.20
1947-05-26 07:00:00,233.00
1947-05-27 07:00:00,226.80
1947-05-28 07:00:00,217.50
1947-05-29 07:00:00,205.10
1947-05-30 07:00:00,183.40
1947-05-31 07:00:00,168.10
1947-06-01 07:00:00,153.60
1947-06-02 07:00:00,142.00
1947-06-03 07:00:00,133.60
1947-06-04 07:00:00,125.20
1947-06-05 07:00:00,119.60
1947-06-06 07:00:00,114.00
1947-06-07 07:00:00,108.86
1947-06-08 07:00:00,106.29
1947-06-09 07:00:00,103.72
1947-06-10 07:00:00,103.72
1947-06-11 07:00:00,144.90
1947-06-12 07:00:00,456.80
1947-06-13 07:00:00,618.20
1947-06-14 07:00:00,752.80
1947-06-15 07:00:00,856.80
1947-06-16 07:00:00,820.00
1947-06-17 07:00:00,764.50
1947-06-18 07:00:00,688.00
1947-06-19 07:00:00,610.80
1947-06-20 07:00:00,547.40
1947-06-21 07:00:00,503.20
1947-06-22 07:00:00,466.60
1947-06-23 07:00:00,450.40
1947-06-24 07:00:00,440.80
1947-06-25 07:00:00,417.80
1947-06-26 07:00:00,397.40
1947-06-27 07:00:00,390.50
1947-06-28 07:00:00,373.00
1947-06-29 07:00:00,355.80
1947-06-30 07:00:00,343.00
1947-07-01 07:00:00,330.20
1947-07-02 07:00:00,320.80
1947-07-03 07:00:00,320.80
1947-07-04 07:00:00,411.00
1947-07-05 07:00:00,476.50
1947-07-06 07:00:00,483.10
1947-07-07 07:00:00,486.40
1947-07-08 07:00:00,486.40
1947-07-09 07:00:00,460.00
1947-07-10 07:00:00,428.00
1947-07-11 07:00:00,383.50
1947-07-12 07:00:00,343.00
1947-07-13 07:00:00,314.60
1947-07-14 07:00:00,292.80
1947-07-15 07:00:00,270.40
1947-07-16 07:00:00,257.80
1947-07-17 07:00:00,245.40
1947-07-18 07:00:00,233.00
1947-07-19 07:00:00,226.80
1947-07-20 07:00:00,217.50
1947-07-21 07:00:00,208.20
1947-07-22 07:00:00,198.90
1947-07-23 07:00:00,189.60
1947-07-24 07:00:00,183.40
1947-07-25 07:00:00,180.30
1947-07-26 07:00:00,177.20
1947-07-27 07:00:00,195.80
1947-07-28 07:00:00,257.80
1947-07-29 07:00:00,336.60
1947-07-30 07:00:00,404.20
1947-07-31 07:00:00,456.80
1947-08-01 07:00:00,614.50
1947-08-02 07:00:00,764.50
1947-08-03 07:00:00,792.00
1947-08-04 07:00:00,816.00
1947-08-05 07:00:00,828.10
1947-08-06 07:00:00,816.00
1947-08-07 07:00:00,796.00
1947-08-08 07:00:00,784.00
1947-08-09 07:00:00,788.00
1947-08-10 07:00:00,792.00
1947-08-11 07:00:00,804.00
1947-08-12 07:00:00,788.00
1947-08-13 07:00:00,760.60
1947-08-14 07:00:00,737.40
1947-08-15 07:00:00,718.40
1947-08-16 07:00:00,695.60
1947-08-17 07:00:00,669.00
1947-08-18 07:00:00,636.60
1947-08-19 07:00:00,599.70
1947-08-20 07:00:00,554.20
1947-08-21 07:00:00,503.20
1947-08-22 07:00:00,456.80
1947-08-23 07:00:00,414.40
1947-08-24 07:00:00,380.00
1947-08-25 07:00:00,349.40
1947-08-26 07:00:00,330.20
1947-08-27 07:00:00,314.60
1947-08-28 07:00:00,302.20
1947-08-29 07:00:00,289.60
1947-08-30 07:00:00,283.20
1947-08-31 07:00:00,336.60
1947-09-01 07:00:00,516.80
1947-09-02 07:00:00,860.90
1947-09-03 07:00:00,1022.00
1947-09-04 07:00:00,1052.50
1947-09-05 07:00:00,1079.50
1947-09-06 07:00:00,1075.00
1947-09-07 07:00:00,1052.50
1947-09-08 07:00:00,1034.50
1947-09-09 07:00:00,1018.00
1947-09-10 07:00:00,990.00
1947-09-11 07:00:00,935.40
1947-09-12 07:00:00,877.30
1947-09-13 07:00:00,812.00
1947-09-14 07:00:00,748.90
1947-09-15 07:00:00,688.00
1947-09-16 07:00:00,614.50
1947-09-17 07:00:00,557.60
1947-09-18 07:00:00,665.40
1947-09-19 07:00:00,844.50
1947-09-20 07:00:00,918.60
1947-09-21 07:00:00,935.40
1947-09-22 07:00:00,943.80
1947-09-23 07:00:00,973.20
1947-09-24 07:00:00,1160.00
1947-09-25 07:00:00,1525.00
1947-09-26 07:00:00,1605.00
1947-09-27 07:00:00,1655.00
1947-09-28 07:00:00,1685.00
1947-09-29 07:00:00,1685.00
1947-09-30 07:00:00,1675.00
1947-10-01 07:00:00,1685.00
1947-10-02 07:00:00,1700.00
1947-10-03 07:00:00,1727.50
1947-10-04 07:00:00,1760.50
1947-10-05 07:00:00,1777.00
1947-10-06 07:00:00,1771.50
1947-10-07 07:00:00,1755.00
1947-10-08 07:00:00,1738.50
1947-10-09 07:00:00,1711.00
1947-10-10 07:00:00,1675.00
1947-10-11 07:00:00,1610.00
1947-10-12 07:00:00,1530.00
1947-10-13 07:00:00,1457.70
1947-10-14 07:00:00,1375.00
1947-10-15 07:00:00,1268.00
1947-10-16 07:00:00,1246.00
1947-10-17 07:00:00,1190.00
1947-10-18 07:00:00,1125.00
1947-10-19 07:00:00,1052.50
1947-10-20 07:00:00,1010.00
1947-10-21 07:00:00,960.60
1947-10-22 07:00:00,856.80
1947-10-23 07:00:00,764.50
1947-10-24 07:00:00,707.00
1947-10-25 07:00:00,680.40
1947-10-26 07:00:00,676.60
1947-10-27 07:00:00,654.60
1947-10-28 07:00:00,640.20
1947-10-29 07:00:00,636.60
1947-10-30 07:00:00,633.00
1947-10-31 07:00:00,618.20
1947-11-01 07:00:00,592.50
1947-11-02 07:00:00,575.00
1947-11-03 07:00:00,582.00
1947-11-04 07:00:00,592.50
1947-11-05 07:00:00,582.00
1947-11-06 07:00:00,564.50
1947-11-07 07:00:00,554.20
1947-11-08 07:00:00,540.60
1947-11-09 07:00:00,516.80
1947-11-10 07:00:00,489.70
1947-11-11 07:00:00,460.00
1947-11-12 07:00:00,428.00
1947-11-13 07:00:00,394.00
1947-11-14 07:00:00,369.50
1947-11-15 07:00:00,352.60
1947-11-16 07:00:00,333.40
1947-11-17 07:00:00,314.60
1947-11-18 07:00:00,302.20
1947-11-19 07:00:00,289.60
1947-11-20 07:00:00,280.00
1947-11-21 07:00:00,273.60
1947-11-22 07:00:00,267.20
1947-11-23 07:00:00,264.00
1947-11-24 07:00:00,276.80
1947-11-25 07:00:00,283.20
1947-11-26 07:00:00,286.40
1947-11-27 07:00:00,280.00
1947-11-28 07:00:00,273.60
1947-11-29 07:00:00,264.00
1947-11-30 07:00:00,248.50
1947-12-01 07:00:00,233.00
1947-12-02 07:00:00,223.70
1947-12-03 07:00:00,226.80
1947-12-04 07:00:00,242.30
1947-12-05 07:00:00,270.40
1947-12-06 07:00:00,292.80
1947-12-07 07:00:00,289.60
1947-12-08 07:00:00,286.40
1947-12-09 07:00:00,270.40
1947-12-10 07:00:00,267.20
1947-12-11 07:00:00,299.10
1947-12-12 07:00:00,352.60
1947-12-13 07:00:00,380.00
1947-12-14 07:00:00,400.80
1947-12-15 07:00:00,437.60
1947-12-16 07:00:00,469.90
1947-12-17 07:00:00,544.00
1947-12-18 07:00:00,610.80
1947-12-19 07:00:00,661.80
1947-12-20 07:00:00,688.00
1947-12-21 07:00:00,695.60
1947-12-22 07:00:00,695.60
1947-12-23 07:00:00,695.60
1947-12-24 07:00:00,680.40
1947-12-25 07:00:00,636.60
1947-12-26 07:00:00,592.50
1947-12-27 07:00:00,547.40
1947-12-28 07:00:00,513.40
1947-12-29 07:00:00,496.40
1947-12-30 07:00:00,516.80
1947-12-31 07:00:00,520.20
1948-01-01 07:00:00,460.00
1948-01-02 07:00:00,444.00
1948-01-03 07:00:00,428.00
1948-01-04 07:00:00,394.00
1948-01-05 07:00:00,359.00
1948-01-06 07:00:00,330.20
1948-01-07 07:00:00,299.10
1948-01-08 07:00:00,286.40
1948-01-09 07:00:00,270.40
1948-01-10 07:00:00,257.80
1948-01-11 07:00:00,242.30
1948-01-12 07:00:00,233.00
1948-01-13 07:00:00,223.70
1948-01-14 07:00:00,217.50
1948-01-15 07:00:00,211.30
1948-01-16 07:00:00,195.80
1948-01-17 07:00:00,192.70
1948-01-18 07:00:00,195.80
1948-01-19 07:00:00,208.20
1948-01-20 07:00:00,229.90
1948-01-21 07:00:00,273.60
1948-01-22 07:00:00,373.00
1948-01-23 07:00:00,463.30
1948-01-24 07:00:00,530.40
1948-01-25 07:00:00,647.40
1948-01-26 07:00:00,737.40
1948-01-27 07:00:00,722.20
1948-01-28 07:00:00,688.00
1948-01-29 07:00:00,625.60
1948-01-30 07:00:00,575.00
1948-01-31 07:00:00,530.40
1948-02-01 07:00:00,469.90
1948-02-02 07:00:00,424.60
1948-02-03 07:00:00,390.50
1948-02-04 07:00:00,366.00
1948-02-05 07:00:00,346.20
1948-02-06 07:00:00,352.60
1948-02-07 07:00:00,383.50
1948-02-08 07:00:00,411.00
1948-02-09 07:00:00,417.80
1948-02-10 07:00:00,453.60
1948-02-11 07:00:00,463.30
1948-02-12 07:00:00,460.00
1948-02-13 07:00:00,453.60
1948-02-14 07:00:00,431.20
1948-02-15 07:00:00,453.60
1948-02-16 07:00:00,486.40
1948-02-17 07:00:00,554.20
1948-02-18 07:00:00,610.80
1948-02-19 07:00:00,658.20
1948-02-20 07:00:00,688.00
1948-02-21 07:00:00,707.00
1948-02-22 07:00:00,699.40
1948-02-23 07:00:00,688.00
1948-02-24 07:00:00,665.40
1948-02-25 07:00:00,629.30
1948-02-26 07:00:00,596.00
1948-02-27 07:00:00,599.70
1948-02-28 07:00:00,592.50
1948-02-29 07:00:00,599.70
1948-03-01 07:00:00,603.40
1948-03-02 07:00:00,592.50
1948-03-03 07:00:00,578.50
1948-03-04 07:00:00,561.00
1948-03-05 07:00:00,544.00
1948-03-06 07:00:00,520.20
1948-03-07 07:00:00,476.50
1948-03-08 07:00:00,444.00
1948-03-09 07:00:00,414.40
1948-03-10 07:00:00,407.60
1948-03-11 07:00:00,527.00
1948-03-12 07:00:00,603.40
1948-03-13 07:00:00,614.50
1948-03-14 07:00:00,621.90
1948-03-15 07:00:00,618.20
1948-03-16 07:00:00,592.50
1948-03-17 07:00:00,554.20
1948-03-18 07:00:00,520.20
1948-03-19 07:00:00,493.00
1948-03-20 07:00:00,466.60
1948-03-21 07:00:00,450.40
1948-03-22 07:00:00,434.40
1948-03-23 07:00:00,414.40
1948-03-24 07:00:00,390.50
1948-03-25 07:00:00,376.50
1948-03-26 07:00:00,383.50
1948-03-27 07:00:00,400.80
1948-03-28 07:00:00,411.00
1948-03-29 07:00:00,417.80
1948-03-30 07:00:00,411.00
1948-03-31 07:00:00,404.20
1948-04-01 07:00:00,411.00
1948-04-02 07:00:00,394.00
1948-04-03 07:00:00,376.50
1948-04-04 07:00:00,469.90
1948-04-05 07:00:00,537.20
1948-04-06 07:00:00,582.00
1948-04-07 07:00:00,610.80
1948-04-08 07:00:00,625.60
1948-04-09 07:00:00,621.90
1948-04-10 07:00:00,592.50
1948-04-11 07:00:00,550.80
1948-04-12 07:00:00,506.60
1948-04-13 07:00:00,463.30
1948-04-14 07:00:00,421.20
1948-04-15 07:00:00,387.00
1948-04-16 07:00:00,355.80
1948-04-17 07:00:00,333.40
1948-04-18 07:00:00,308.40
1948-04-19 07:00:00,286.40
1948-04-20 07:00:00,267.20
1948-04-21 07:00:00,251.60
1948-04-22 07:00:00,245.40
1948-04-23 07:00:00,236.10
1948-04-24 07:00:00,226.80
1948-04-25 07:00:00,220.60
1948-04-26 07:00:00,214.40
1948-04-27 07:00:00,214.40
1948-04-28 07:00:00,214.40
1948-04-29 07:00:00,208.20
1948-04-30 07:00:00,198.90
1948-05-01 07:00:00,195.80
1948-05-02 07:00:00,195.80
1948-05-03 07:00:00,198.90
1948-05-04 07:00:00,202.00
1948-05-05 07:00:00,205.10
1948-05-06 07:00:00,195.80
1948-05-07 07:00:00,183.40
1948-05-08 07:00:00,177.20
1948-05-09 07:00:00,171.00
1948-05-10 07:00:00,165.20
1948-05-11 07:00:00,159.40
1948-05-12 07:00:00,153.60
1948-05-13 07:00:00,150.70
1948-05-14 07:00:00,150.70
1948-05-15 07:00:00,150.70
1948-05-16 07:00:00,162.30
1948-05-17 07:00:00,450.40
1948-05-18 07:00:00,707.00
1948-05-19 07:00:00,804.00
1948-05-20 07:00:00,885.50
1948-05-21 07:00:00,885.50
1948-05-22 07:00:00,856.80
1948-05-23 07:00:00,812.00
1948-05-24 07:00:00,756.70
1948-05-25 07:00:00,680.40
1948-05-26 07:00:00,610.80
1948-05-27 07:00:00,564.50
1948-05-28 07:00:00,575.00
1948-05-29 07:00:00,752.80
1948-05-30 07:00:00,764.50
1948-05-31 07:00:00,760.60
1948-06-01 07:00:00,756.70
1948-06-02 07:00:00,741.20
1948-06-03 07:00:00,695.60
1948-06-04 07:00:00,640.20
1948-06-05 07:00:00,582.00
1948-06-06 07:00:00,530.40
1948-06-07 07:00:00,476.50
1948-06-08 07:00:00,428.00
1948-06-09 07:00:00,383.50
1948-06-10 07:00:00,349.40
1948-06-11 07:00:00,323.90
1948-06-12 07:00:00,311.50
1948-06-13 07:00:00,296.00
1948-06-14 07:00:00,283.20
1948-06-15 07:00:00,270.40
1948-06-16 07:00:00,254.70
1948-06-17 07:00:00,239.20
1948-06-18 07:00:00,229.90
1948-06-19 07:00:00,220.60
1948-06-20 07:00:00,214.40
1948-06-21 07:00:00,208.20
1948-06-22 07:00:00,198.90
1948-06-23 07:00:00,192.70
1948-06-24 07:00:00,186.50
1948-06-25 07:00:00,180.30
1948-06-26 07:00:00,174.10
1948-06-27 07:00:00,171.00
1948-06-28 07:00:00,168.10
1948-06-29 07:00:00,162.30
1948-06-30 07:00:00,156.50
1948-07-01 07:00:00,153.60
1948-07-02 07:00:00,150.70
1948-07-03 07:00:00,150.70
1948-07-04 07:00:00,150.70
1948-07-05 07:00:00,150.70
1948-07-06 07:00:00,150.70
1948-07-07 07:00:00,147.80
1948-07-08 07:00:00,147.80
1948-07-09 07:00:00,144.90
1948-07-10 07:00:00,142.00
1948-07-11 07:00:00,136.40
1948-07-12 07:00:00,130.80
1948-07-13 07:00:00,130.80
1948-07-14 07:00:00,125.20
1948-07-15 07:00:00,125.20
1948-07-16 07:00:00,128.00
1948-07-17 07:00:00,142.00
1948-07-18 07:00:00,153.60
1948-07-19 07:00:00,165.20
1948-07-20 07:00:00,186.50
1948-07-21 07:00:00,202.00
1948-07-22 07:00:00,202.00
1948-07-23 07:00:00,195.80
1948-07-24 07:00:00,195.80
1948-07-25 07:00:00,208.20
1948-07-26 07:00:00,239.20
1948-07-27 07:00:00,450.40
1948-07-28 07:00:00,564.50
1948-07-29 07:00:00,676.60
1948-07-30 07:00:00,654.60
1948-07-31 07:00:00,688.00
1948-08-01 07:00:00,780.10
1948-08-02 07:00:00,856.80
1948-08-03 07:00:00,893.70
1948-08-04 07:00:00,893.70
1948-08-05 07:00:00,906.00
1948-08-06 07:00:00,948.00
1948-08-07 07:00:00,1002.00
1948-08-08 07:00:00,1106.50
1948-08-09 07:00:00,1155.00
1948-08-10 07:00:00,1174.00
1948-08-11 07:00:00,1190.00
1948-08-12 07:00:00,1222.00
1948-08-13 07:00:00,1263.50
1948-08-14 07:00:00,1310.00
1948-08-15 07:00:00,1363.00
1948-08-16 07:00:00,1414.60
1948-08-17 07:00:00,1433.80
1948-08-18 07:00:00,1443.40
1948-08-19 07:00:00,1433.80
1948-08-20 07:00:00,1399.00
1948-08-21 07:00:00,1340.00
1948-08-22 07:00:00,1268.00
1948-08-23 07:00:00,1182.00
1948-08-24 07:00:00,1075.00
1948-08-25 07:00:00,885.50
1948-08-26 07:00:00,772.30
1948-08-27 07:00:00,707.00
1948-08-28 07:00:00,640.20
1948-08-29 07:00:00,578.50
1948-08-30 07:00:00,516.80
1948-08-31 07:00:00,460.00
1948-09-01 07:00:00,414.40
1948-09-02 07:00:00,359.00
1948-09-03 07:00:00,346.20
1948-09-04 07:00:00,327.00
1948-09-05 07:00:00,308.40
1948-09-06 07:00:00,296.00
1948-09-07 07:00:00,283.20
1948-09-08 07:00:00,273.60
1948-09-09 07:00:00,257.80
1948-09-10 07:00:00,251.60
1948-09-11 07:00:00,276.80
1948-09-12 07:00:00,333.40
1948-09-13 07:00:00,359.00
1948-09-14 07:00:00,376.50
1948-09-15 07:00:00,387.00
1948-09-16 07:00:00,390.50
1948-09-17 07:00:00,390.50
1948-09-18 07:00:00,387.00
1948-09-19 07:00:00,380.00
1948-09-20 07:00:00,362.50
1948-09-21 07:00:00,346.20
1948-09-22 07:00:00,330.20
1948-09-23 07:00:00,314.60
1948-09-24 07:00:00,299.10
1948-09-25 07:00:00,286.40
1948-09-26 07:00:00,280.00
1948-09-27 07:00:00,286.40
1948-09-28 07:00:00,311.50
1948-09-29 07:00:00,323.90
1948-09-30 07:00:00,317.70
1948-10-01 07:00:00,317.70
1948-10-02 07:00:00,314.60
1948-10-03 07:00:00,302.20
1948-10-04 07:00:00,314.60
1948-10-05 07:00:00,376.50
1948-10-06 07:00:00,376.50
1948-10-07 07:00:00,369.50
1948-10-08 07:00:00,366.00
1948-10-09 07:00:00,349.40
1948-10-10 07:00:00,327.00
1948-10-11 07:00:00,317.70
